median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
106738.0,0.951950523311132,0.0487309644670051,0.890464933018124,0.0372340425531915,High,Regular School,MI,2016-2017,49506,24.7
94067.0,0.789929839042509,0.135483870967742,0.920035938903863,0.0555405039284747,High,Regular School,FL,2016-2017,34688,22.3504273504273
36360.0,0.412492965672482,0.187692307692308,0.573045267489712,0.043360433604336,High,Regular School,TX,2016-2017,77964,21.1538461538462
59939.0,0.685942072863054,0.386138613861386,0.779931584948689,0.0849317988064791,High,Regular School,FL,2016-2017,34711,21.2515262515263
39833.0,0.479122218835721,0.406032482598608,0.581758422350041,0.0972222222222222,High,Regular School,GA,2016-2017,30143,20.3724053724054
42237.0,0.366602687140115,0.734567901234568,0.744094488188976,0.12906610703043,High,Regular School,MI,2016-2017,49548,17.0
60257.0,0.560340747752011,0.165562913907285,0.744014732965009,0.0344990548204159,High,Regular School,WI,2016-2017,54484,23.5
54496.0,0.553734939759036,0.990384615384615,0.308474576271186,0.0747126436781609,High,Regular School,NY,2016-2017,11694,16.5140415140415
59191.0,0.723738062755798,0.314215985356925,0.716577540106952,0.0644937586685159,High,Regular School,WI,2016-2017,53545,22.2
53029.0,0.594461538461538,0.224365482233503,0.667194928684628,0.0691525423728814,High,Regular School,PA,2016-2017,19090,21.3247863247863
127763.0,0.762925011644155,0.0590955806783145,0.905720338983051,0.0906637884511603,High,Regular School,NJ,2016-2017,7726,22.7899877899878
75345.0,0.587353502316708,0.246136233543217,0.81619786614937,0.0911689054015433,High,Regular School,GA,2016-2017,30542,20.5921855921856
47647.0,0.552650344663656,0.634464751958224,0.707395498392283,0.0560240963855422,High,Regular School,FL,2016-2017,33909,18.6141636141636
99046.0,0.811620795107034,0.134292565947242,0.958885017421603,0.0496853262669758,High,Regular School,PA,2016-2017,15237,23.2295482295482
47712.0,0.411589895988113,0.281449893390192,0.743194192377496,0.0973257343270495,High,Regular School,IN,2016-2017,46926,20.4188034188034
56444.0,0.674897119341564,0.191666666666667,0.794520547945205,0.0643051771117166,High,Regular School,IL,2016-2017,60550,21.4
161646.0,0.933864265927978,0.029297954671089,0.936756418284283,0.01699604743083,High,Regular School,IN,2016-2017,46077,24.6947496947497
34651.0,0.349554234769688,0.68476821192053,0.629116117850953,0.0902406417112299,High,Regular School,LA,2016-2017,71295,17.5
27556.0,0.38457269700333,0.605493133583021,0.490591397849462,0.162018592297477,High,Regular School,OH,2016-2017,44077,18.0
38125.0,0.593237195425162,0.455862977602108,0.473328324567994,0.0954653937947494,High,Regular School,MO,2016-2017,65270,20.9
34183.0,0.62075055187638,0.336960746210649,0.42654028436019,0.0882948562170919,High,Regular School,MO,2016-2017,65101,21.4
28679.0,0.34887073522345,0.481159420289855,0.309859154929577,0.0436985433818873,High,Regular School,LA,2016-2017,70578,16.9
41819.0,0.380676328502415,0.0,0.710526315789474,0.123341523341523,High,Regular School,OH,2016-2017,43518,21.0
43684.0,0.466395864106352,0.705970149253731,0.588709677419355,0.128363475959418,High,Regular School,NJ,2016-2017,7029,17.954822954823
55097.0,0.615324776351614,0.266507557677009,0.502527075812274,0.0457719162141195,High,Regular School,PA,2016-2017,19607,22.008547008547
25174.0,0.380523731587561,0.372521246458924,0.281927710843373,0.0795559666975023,High,Regular School,LA,2016-2017,71360,21.3
67460.0,0.731052984574111,0.0885142255005269,0.941679626749611,0.0683760683760684,High,Regular School,PA,2016-2017,18707,21.8620268620269
21913.0,0.386964618249534,0.954285714285714,0.177958015267176,0.349729053772405,High,Regular School,IL,2016-2017,60644,14.6
68393.0,0.765295169946333,0.259887005649718,0.970358814352574,0.110545454545455,High,Regular School,NC,2016-2017,28037,21.4468864468864
28015.0,0.472695584817971,0.670422535211268,0.258130918073281,0.169593345656192,High,Regular School,NY,2016-2017,10463,17.2222222222222
33508.0,0.437724550898204,0.779591836734694,0.144781144781145,0.258465791292329,High,Regular School,LA,2016-2017,71040,16.2
70910.0,0.641606591143151,0.0492307692307692,0.730243161094225,0.0486274509803922,High,Regular School,OH,2016-2017,45066,24.0
85240.0,0.74477840040754,0.130753138075314,0.823529411764706,0.0772845953002611,High,Regular School,MA,2016-2017,1469,22.3748473748474
51304.0,0.588312254688181,0.422222222222222,0.625668449197861,0.0644614079728583,High,Regular School,PA,2016-2017,17331,20.5677655677656
62463.0,0.575557994877424,0.151724137931034,0.782679738562091,0.0580464371497198,High,Regular School,IL,2016-2017,61753,22.0
88684.0,0.6775,0.302980132450331,0.758589511754069,0.0651959170233783,High,Regular School,IL,2016-2017,60188,21.6
76823.0,0.738191244239631,0.476557863501484,0.733170731707317,0.0601303317535545,High,Regular School,TX,2016-2017,76002,18.980463980464
42595.0,0.451900698215671,0.993348115299335,0.7003861003861,0.151830282861897,High,Regular School,NY,2016-2017,10461,16.4896214896215
36481.0,0.431626056688215,0.854291417165669,0.357206012378426,0.193743693239152,High,Regular School,NY,2016-2017,10468,14.8290598290598
96917.0,0.846102819237148,0.275735294117647,0.733500417710944,0.0895901342038448,High,Regular School,TX,2016-2017,75080,24.0842490842491
22116.0,0.454109178164367,0.836298932384342,0.174746335963923,0.109420289855072,High,Regular School,TN,2016-2017,37914,14.8
94559.0,0.842830009496676,0.202459791863765,0.832146490335707,0.0573303401830427,High,Regular School,TX,2016-2017,77581,21.7643467643468
36375.0,0.526428190069407,0.437125748502994,0.837638376383764,0.0582865168539326,High,Regular School,TX,2016-2017,76444,20.6898656898657
95513.0,0.922869653081846,0.169117647058824,0.803425167535369,0.0293185419968304,High,Regular School,MI,2016-2017,48334,21.6
31424.0,0.43692710606722,0.87964989059081,0.290490341753343,0.158559401309635,High,Regular School,NY,2016-2017,10454,15.8058608058608
23062.0,0.422420796100731,0.504816955684008,0.465779467680608,0.0891920251836306,High,Regular School,PA,2016-2017,15417,18.5409035409035
59781.0,0.660186310247064,0.127615062761506,0.827482447342026,0.0639745916515427,High,Regular School,WI,2016-2017,54986,24.0
103050.0,0.805806938159879,0.158474965548921,0.909727626459144,0.0434782608695652,High,Regular School,GA,2016-2017,30127,21.7399267399267
81632.0,0.793904958677686,0.139925373134328,0.769475357710652,0.0711764705882353,High,Regular School,WA,2016-2017,99026,21.2271062271062
31549.0,0.510609171800137,0.58,0.161073825503356,0.327654947444726,High,Regular School,NC,2016-2017,28170,17.2954822954823
30092.0,0.427692307692308,0.476190476190476,0.894088669950739,0.148928935736144,High,Regular School,KY,2016-2017,42754,19.2
48871.0,0.536318951392682,0.574603174603175,0.656182212581345,0.101867572156197,High,Regular School,MI,2016-2017,49548,18.1
47849.0,0.531101989264288,0.33048433048433,0.659558823529412,0.0861352474499433,High,Regular School,IN,2016-2017,47383,21.4664224664225
82470.0,0.879792233489983,0.548936170212766,0.73419773095624,0.0867520250849229,High,Regular School,NY,2016-2017,11101,18.956043956044
69267.0,0.653104925053533,0.595898214963919,0.81342062193126,0.0705176294073518,High,Regular School,TX,2016-2017,75150,18.3699633699634
59435.0,0.562396557431314,0.149305555555556,0.742063492063492,0.073075558708762,High,Regular School,PA,2016-2017,17972,22.2039072039072
97031.0,0.865924491771539,0.16674077367719,0.774193548387097,0.0969723562966213,High,Regular School,FL,2016-2017,32765,23.1074481074481
36957.0,0.441597337770383,0.553284671532847,0.510407239819004,0.136902150065818,High,Regular School,TX,2016-2017,77808,20.2014652014652
25610.0,0.503381642512077,0.347477064220183,0.393051031487514,0.0604075691411936,High,Regular School,PA,2016-2017,18431,21.5445665445665
51890.0,0.499439461883408,0.433774834437086,0.74400871459695,0.0606595995288575,High,Regular School,IL,2016-2017,61910,17.9
59375.0,0.361741263028817,0.851772287862513,0.720556745182013,0.0914804469273743,High,Regular School,TX,2016-2017,77013,15.1465201465201
58559.0,0.719362745098039,0.305431309904153,0.810326659641728,0.0629107981220657,High,Regular School,TX,2016-2017,77627,21.3247863247863
33375.0,0.48122866894198,0.383169934640523,0.5,0.0967117988394584,High,Regular School,FL,2016-2017,32778,21.8131868131868
64335.0,0.655829596412556,0.21280276816609,0.748732802317161,0.0487619047619048,High,Regular School,IL,2016-2017,61084,20.3
39773.0,0.435534591194969,0.650943396226415,0.975124378109453,0.0598591549295775,High,Regular School,NY,2016-2017,11101,18.2234432234432
50212.0,0.643529411764706,0.220299884659746,0.826589595375723,0.0580399619410086,High,Regular School,MO,2016-2017,65714,23.4
44349.0,0.484871993793638,0.573991031390135,0.660907127429806,0.120967741935484,High,Regular School,WI,2016-2017,54893,21.5
104961.0,0.756294964028777,0.0567338282078473,0.926724137931034,0.0609695152423788,High,Regular School,IL,2016-2017,60451,22.8
58372.0,0.551858513189448,0.214035087719298,0.862811028917283,0.0657306955966816,High,Regular School,IL,2016-2017,62347,20.6
59871.0,0.437921727395412,0.390029325513196,0.685102586975914,0.0795861520095503,High,Regular School,OH,2016-2017,45697,22.0
44596.0,0.565681262502778,0.298988040478381,0.667998224589436,0.144996744085088,High,Regular School,GA,2016-2017,30534,20.8852258852259
66536.0,0.627129895994689,0.269938650306748,0.790389708664397,0.0236716192394863,High,Regular School,WA,2016-2017,98908,21.8131868131868
35265.0,0.451327433628319,0.126329787234043,0.587239583333333,0.122884012539185,High,Regular School,NJ,2016-2017,7860,22.7411477411477
47240.0,0.408140403286034,0.47962154294032,0.648405560098119,0.0941526263627354,High,Regular School,GA,2016-2017,30633,19.1758241758242
48680.0,0.483047467092142,0.141439205955335,0.67000668002672,0.075139146567718,High,Alternative School,MI,2016-2017,49419,21.5
20607.0,0.53890214797136,0.80952380952381,0.235074626865672,0.144909431605247,High,Regular School,NY,2016-2017,10029,20.1526251526252
72779.0,0.779507785032647,0.194852941176471,0.820079522862823,0.045079980610761,High,Regular School,MI,2016-2017,48160,20.1
29970.0,0.493285939968404,0.678378378378378,0.309746328437917,0.219489559164733,High,Regular School,PA,2016-2017,19141,19.957264957265
39125.0,0.365810226405495,0.486979166666667,0.526418786692759,0.138878434324426,High,Regular School,PA,2016-2017,15401,18.980463980464
55242.0,0.67338543809132,0.16191904047976,0.469255663430421,0.0922727272727273,High,Regular School,MA,2016-2017,1915,22.1062271062271
23632.0,0.248431618569636,0.845303867403315,0.44824016563147,0.192360163710778,High,Regular School,TX,2016-2017,78214,16.4652014652015
30232.0,0.438202247191011,0.543224299065421,0.471442400774443,0.0831878999418266,High,Regular School,KY,2016-2017,42642,18.3
42808.0,0.677564825253664,0.1803127874885,0.639097744360902,0.0585802894555479,High,Regular School,MI,2016-2017,48879,21.0
24926.0,0.473684210526316,0.515650741350906,0.571955719557196,0.0615796519410977,High,Regular School,TX,2016-2017,77553,20.5677655677656
64421.0,0.56873977086743,0.297507788161994,0.617399438727783,0.0446927374301676,High,Regular School,WA,2016-2017,98252,23.5958485958486
36941.0,0.484572230014025,0.640963855421687,0.59185520361991,0.094824016563147,High,Regular School,OH,2016-2017,45692,19.0
62788.0,0.649678377041069,0.189189189189189,0.809608540925267,0.0417647058823529,High,Regular School,OH,2016-2017,43450,23.0
52026.0,0.620299689001979,0.130742049469965,0.641325536062378,0.0645342312008979,High,Regular School,MA,2016-2017,1230,23.1074481074481
35268.0,0.494845360824742,0.188552188552189,0.326216908625107,0.105456212746447,High,Regular School,IN,2016-2017,47933,20.2918192918193
44573.0,0.482153306026916,0.551676933607118,0.63558106169297,0.0881595881595882,High,Regular School,MO,2016-2017,64050,20.6
45949.0,0.847838293093768,0.367720465890183,0.632183908045977,0.0462317922735909,High,Regular School,PA,2016-2017,19103,20.4945054945055
154483.0,0.985338345864662,0.0218642117376295,0.865220249835635,0.0504807692307692,High,Regular School,TX,2016-2017,78746,26.5262515262515
53906.0,0.558533145275035,0.184727681078046,0.701881331403763,0.0519653564290473,High,Regular School,TX,2016-2017,78626,22.6190476190476
52696.0,0.676996724615772,0.30578093306288,0.691458026509573,0.0919727891156463,High,Regular School,NC,2016-2017,28405,21.3003663003663
37105.0,0.514990328820116,0.524675324675325,0.471337579617834,0.0710161662817552,High,Regular School,TX,2016-2017,79924,22.1306471306471
58542.0,0.739443155452436,0.459668508287293,0.877476155539252,0.0949311456196894,High,Regular School,TN,2016-2017,37343,18.0
22839.0,0.408415841584158,0.919395465994962,0.343321917808219,0.159695817490494,High,Regular School,NY,2016-2017,10456,13.6568986568987
60068.0,0.519157749395927,0.296028880866426,0.629487179487179,0.0710479573712256,High,Regular School,OH,2016-2017,45814,24.0
40938.0,0.565815324165029,0.672672672672673,0.361111111111111,0.117443868739206,High,Regular School,NY,2016-2017,11213,18.6141636141636
41014.0,0.501639344262295,0.344059405940594,0.57031857031857,0.0580290145072536,High,Regular School,MO,2016-2017,64759,20.8
33008.0,0.364825581395349,0.906521739130435,0.878342245989305,0.175093632958802,High,Regular School,MI,2016-2017,48212,16.1
64130.0,0.541809851088202,0.362445414847162,0.53169014084507,0.0564617314930991,High,Regular School,MI,2016-2017,48192,19.3
39617.0,0.544403892944039,0.475609756097561,0.758409785932722,0.0510046367851623,High,Regular School,TX,2016-2017,78010,18.5653235653236
54388.0,0.691655510932619,0.231783483691881,0.959677419354839,0.0247030878859857,High,Regular School,OH,2016-2017,44134,22.0
56136.0,0.670743639921722,0.211111111111111,0.796769851951548,0.0277207392197125,High,Regular School,IL,2016-2017,62271,20.6
51801.0,0.59062980030722,0.37199124726477,0.657089319175515,0.131186174391202,High,Regular School,TN,2016-2017,37849,18.9
56042.0,0.722776572668113,0.997459779847587,0.635305528612997,0.120723362658847,High,Regular School,GA,2016-2017,31707,18.8583638583639
27292.0,0.411433172302738,0.308351177730193,0.564935064935065,0.138211382113821,High,Regular School,IL,2016-2017,61350,20.3
40350.0,0.513408093612872,0.457920792079208,0.444444444444444,0.131746952988973,High,Regular School,MO,2016-2017,65453,20.7
99886.0,0.700214132762313,0.189625850340136,0.76032315978456,0.0895463510848126,High,Regular School,NJ,2016-2017,7866,22.0573870573871
120293.0,0.907698851552531,0.111613876319759,0.975173783515392,0.0198889916743756,High,Regular School,PA,2016-2017,19380,22.960927960928
125568.0,0.889125799573561,0.165479681608714,0.907960199004975,0.0723306544202067,High,Regular School,OH,2016-2017,45069,24.0
33629.0,0.405184174624829,0.512585812356979,0.367588932806324,0.127153404429861,High,Regular School,LA,2016-2017,71058,17.6
124619.0,0.766025641025641,0.106686701728024,0.926940639269406,0.0695053224796493,High,Regular School,NJ,2016-2017,8022,21.5201465201465
50179.0,0.532359081419624,0.796407185628742,0.8125,0.0244590780809031,High,Regular School,WI,2016-2017,53233,13.2
47482.0,0.747511979358644,0.294573643410853,0.573901464713715,0.0678555893866899,High,Regular School,WA,2016-2017,98245,24.2063492063492
48633.0,0.482649126786119,0.636923076923077,0.642292490118577,0.0763435459568056,High,Regular School,OH,2016-2017,44442,21.0
36333.0,0.450542005420054,0.847826086956522,0.666134185303514,0.164639850327409,High,Regular School,LA,2016-2017,71052,16.5
67369.0,0.844934917940011,0.991735537190083,0.958791208791209,0.100479424690372,High,Regular School,NY,2016-2017,10019,18.3455433455433
31027.0,0.314214463840399,0.872972972972973,0.378973105134474,0.327613104524181,High,Regular School,MI,2016-2017,48229,14.4
63640.576838199006,1.0,0.422712933753943,0.26257767789123665,0.37308533916849,High,Regular School,MI,2016-2017,49307,20.7
30354.0,0.337711069418386,0.862464183381089,0.226158038147139,0.105543710021322,High,Regular School,NC,2016-2017,27839,16.3919413919414
13686.0,0.774932614555256,0.664399092970522,0.17351598173516,0.258097165991903,High,Regular School,IN,2016-2017,46202,17.5030525030525
32566.0,0.292700467457749,0.471887550200803,0.373493975903614,0.157780195865071,High,Regular School,TX,2016-2017,75418,19.7863247863248
41250.0,0.550037622272385,0.312883435582822,0.665568369028007,0.0396761133603239,High,Regular School,MO,2016-2017,63445,20.4
52336.0,0.696826758147513,0.161948650427913,0.807608695652174,0.0684814972352191,High,Regular School,PA,2016-2017,19446,23.986568986569
48443.0,0.344974446337308,0.318181818181818,0.832490974729242,0.0833737275811924,High,Regular School,OH,2016-2017,44837,20.0
47331.0,0.69908140639848,0.157751091703057,0.471655328798186,0.066017316017316,High,Regular School,GA,2016-2017,31324,21.4224664224664
82241.0,0.750413223140496,0.068649885583524,0.826359832635983,0.0527151476659257,High,Regular School,TN,2016-2017,37064,23.1
56333.0,0.464643867318077,0.32657926102503,0.653707703383729,0.0577029265599117,High,Regular School,NC,2016-2017,27233,21.0805860805861
47979.0,0.538210320052253,0.299539170506912,0.627240143369176,0.147907647907648,High,Regular School,MI,2016-2017,49781,19.7
60938.0,0.756963575145393,0.319196428571429,0.547683923705722,0.0600796235975389,High,Regular School,WA,2016-2017,98226,23.2539682539683
69698.0,0.731793265465936,0.276923076923077,0.786677908937605,0.0437796424662532,High,Regular School,WI,2016-2017,53186,25.8
52860.0,0.586252189141856,0.553389830508475,0.804474708171206,0.141732283464567,High,Regular School,FL,2016-2017,33837,18.7362637362637
60078.0,0.563318777292576,0.373134328358209,0.842022116903633,0.0729684908789386,High,Regular School,IL,2016-2017,61483,20.2
80923.0,0.86015756893641,0.766336633663366,0.850459482038429,0.0424168446750076,High,Regular School,MA,2016-2017,2132,16.4896214896215
39854.0,0.585170340681363,0.298342541436464,0.427536231884058,0.0311903246339911,High,Regular School,TX,2016-2017,78205,19.2979242979243
61985.0,0.609191307445672,0.344709897610922,0.878393051031487,0.102178217821782,High,Regular School,WA,2016-2017,98922,21.2026862026862
46810.0,0.517123287671233,0.421232876712329,0.76150234741784,0.0984478935698448,High,Regular School,MI,2016-2017,49067,20.0
42255.0,0.458654906284454,0.555679287305123,0.609819121447028,0.12979683972912,High,Regular School,KY,2016-2017,40505,17.5
47993.0,0.806660039761431,0.82661996497373,0.235514018691589,0.12093023255814,High,Regular School,NY,2016-2017,10451,16.6361416361416
64702.0,0.653208363374189,0.155555555555556,0.843870967741935,0.0496987951807229,High,Regular School,IL,2016-2017,61818,19.5
32473.0,0.369643779039752,0.368758002560819,0.443704600484262,0.239072847682119,High,Regular School,TX,2016-2017,78570,24.8901098901099
26560.0,0.412549585286693,0.811594202898551,0.414752957550452,0.15346038114343,High,Regular School,GA,2016-2017,39840,16.4163614163614
37813.0,0.694194885970974,0.761467889908257,0.583250249252243,0.0926152590779274,High,Regular School,MI,2016-2017,48071,16.9
31766.0,0.301611903285803,0.827054794520548,0.517258629314657,0.185730464326161,High,Regular School,NJ,2016-2017,7502,14.6581196581197
37324.0,0.476950354609929,0.221917808219178,0.589390962671906,0.0876225490196078,High,Regular School,MO,2016-2017,63461,21.6
82417.0,0.73010634396773,0.149570200573066,0.73780487804878,0.0657841957480947,High,Regular School,PA,2016-2017,19001,22.2039072039072
40795.0,0.531885073580939,0.761363636363636,0.449511400651466,0.343152866242038,High,Regular School,GA,2016-2017,30032,16.001221001221
44278.0,0.537826685006878,0.22603550295858,0.5925,0.0863570391872279,High,Regular School,MI,2016-2017,48836,19.8
128542.0,0.877086494688923,0.8778071334214,0.758364312267658,0.0300429184549356,High,Regular School,TX,2016-2017,75229,16.5384615384615
52821.0,0.597616543988784,0.246105919003115,0.783783783783784,0.0814927646610815,High,Regular School,MO,2016-2017,65631,21.1
44500.0,0.591762252346194,0.406896551724138,0.574850299401198,0.127443881245474,High,Regular School,WA,2016-2017,98612,21.4957264957265
68672.0,0.594940306992609,0.150234741784038,0.775201612903226,0.0480556433765413,High,Regular School,WY,2016-2017,82939,20.4
115250.0,0.908580593424218,0.0778894472361809,0.94199535962877,0.0481927710843374,High,Regular School,MI,2016-2017,48098,25.0
67465.0,0.562672556598564,0.207109737248841,0.649168399168399,0.117129502337091,High,Regular School,NJ,2016-2017,7506,21.031746031746
48500.0,0.576726342710997,0.478805394990366,0.782729805013928,0.117747440273038,High,Regular School,WA,2016-2017,98584,22.1794871794872
48450.0,0.511270491803279,0.37344398340249,0.803571428571429,0.092478421701603,High,Regular School,MI,2016-2017,49751,18.9
52841.0,0.510037981551818,0.235979606700655,0.633720930232558,0.00231481481481481,High,Regular School,TX,2016-2017,78374,20.7631257631258
88964.0,0.668130259787779,0.360641139804096,0.795951156812339,0.0600036476381543,High,Regular School,TX,2016-2017,75181,20.2258852258852
49701.0,0.626792963464141,0.150753768844221,0.554492291334397,0.0613941018766756,High,Regular School,TX,2016-2017,75165,21.8620268620269
54093.0,0.642159383033419,0.347450302506482,0.652503793626707,0.123595505617978,High,Regular School,FL,2016-2017,33569,19.3711843711844
47857.0,0.450814332247557,0.257270693512304,0.699248120300752,0.0585851142225497,High,Regular School,OH,2016-2017,44846,23.0
65559.0,0.663454410674574,0.675757575757576,0.58421052631579,0.00412201154163232,High,Regular School,TN,2016-2017,38305,15.8
38125.0,0.487955528103768,0.478527607361963,0.572005383580081,0.147401086113266,High,Regular School,MI,2016-2017,49651,18.6
46532.0,0.489721886336155,0.316076294277929,0.559939301972686,0.0770252324037185,High,Regular School,IN,2016-2017,47928,20.2869352869353
53295.0,0.492712740949694,0.669218989280245,0.56198347107438,0.121398205007085,High,Regular School,IL,2016-2017,60123,17.6
53427.0,0.789425706472197,0.124340175953079,0.656580937972769,0.0943060498220641,High,Regular School,OH,2016-2017,44139,25.0
43945.0,0.632925472747497,0.41527446300716,0.64218958611482,0.047798268724125,High,Regular School,GA,2016-2017,31069,21.2271062271062
57213.0,0.761432926829268,0.198095238095238,0.69047619047619,0.0711146624051139,High,Regular School,MI,2016-2017,48326,20.9
32917.0,0.674157303370786,0.411927112092766,0.23292469352014,0.0389768574908648,High,Regular School,TN,2016-2017,37167,19.0
41006.0,0.436764147360425,0.41,0.740740740740741,0.123523622047244,High,Regular School,MI,2016-2017,49098,19.4
96250.0,0.829052631578947,0.107446276861569,0.90253045923149,0.0482661668228679,High,Regular School,NC,2016-2017,27409,23.6446886446886
34830.0,0.589874593590339,0.467600700525394,0.461608775137112,0.131399317406143,High,Regular School,IL,2016-2017,62812,19.4
36974.0,0.513804126707353,0.466403162055336,0.65990897807199,0.0406852248394004,High,Regular School,TX,2016-2017,79835,21.1050061050061
56813.0,0.514541387024608,0.322222222222222,0.866725507502207,0.0438871473354232,High,Regular School,TX,2016-2017,78947,20.5677655677656
89595.0,0.826711345141216,0.0643478260869565,0.838271604938272,0.0687936191425723,High,Regular School,MA,2016-2017,1890,26.2820512820513
28025.0,0.184403669724771,0.649230769230769,0.347745521927115,0.190428211586902,High,Regular School,FL,2016-2017,34208,21.3003663003663
38091.0,0.476411446249033,0.364035087719298,0.593856655290102,0.130577159230454,High,Regular School,WI,2016-2017,54950,22.9
41712.0,0.523658192090395,0.235449735449735,0.559804719283971,0.0801248699271592,High,Regular School,IN,2016-2017,46135,20.5531135531136
25565.0,0.365125240847784,0.824157764995892,0.669144981412639,0.149326805385557,High,Regular School,IN,2016-2017,46312,16.6630036630037
46556.0,0.516610169491525,0.343096234309623,0.791015625,0.125764192139738,High,Regular School,MI,2016-2017,48463,18.6
111480.0,0.753649635036496,0.0104585679806919,0.889312977099237,0.106415478615071,High,Regular School,NJ,2016-2017,7627,25.6715506715507
79679.0,0.726388325901905,0.25408687529192,0.806835637480799,0.11046511627907,High,Regular School,GA,2016-2017,30152,23.3760683760684
24529.0,0.373317954632834,0.917316692667707,0.231390652048471,0.147548358074674,High,Regular School,TN,2016-2017,38127,13.9
28289.0,0.529878371232152,0.453467481135465,0.352392065344224,0.107938718662953,High,Regular School,FL,2016-2017,32763,20.4700854700855
24565.0,0.425940138142748,0.882276843467012,0.338541666666667,0.0966542750929368,High,Regular School,TX,2016-2017,77018,16.050061050061
58571.0,0.780244173140955,0.380281690140845,0.608222490931076,0.0161377084454008,High,Regular School,MO,2016-2017,63088,22.8
57679.0,0.514186450492183,0.35013501350135,0.748173404773502,0.091,High,Regular School,TX,2016-2017,78009,22.7167277167277
43497.0,0.47062179121506,0.36737400530504,0.593682699210337,0.131330182309251,High,Regular School,NC,2016-2017,27295,20.8852258852259
34063.0,0.665467625899281,0.473355263157895,0.269047619047619,0.0723897911832947,High,Regular School,FL,2016-2017,32817,21.5445665445665
40536.0,0.492822966507177,0.507418397626113,0.713872832369942,0.0875160875160875,High,Regular School,PA,2016-2017,15905,20.9340659340659
50739.0,0.586980920314254,0.289752650176678,0.643428063943162,0.0849673202614379,High,Regular School,TX,2016-2017,75771,21.2759462759463
47708.0,0.561172901921132,0.555555555555556,0.601673640167364,0.177139761646804,High,Regular School,WY,2016-2017,82520,14.9
20028.0,0.461644782308224,0.474635163307853,0.205347593582888,0.237738985868662,High,Regular School,NC,2016-2017,27834,21.7643467643468
36341.0,0.443779108449767,0.426356589147287,0.570796460176991,0.111970534069982,High,Regular School,OH,2016-2017,43764,19.0
51926.0,0.674064679771718,0.263157894736842,0.751608751608752,0.023841961852861,High,Regular School,OH,2016-2017,43015,23.0
54773.0,0.565985130111524,0.296187683284457,0.74235807860262,0.075685903500473,High,Regular School,IL,2016-2017,62544,20.0
33293.0,0.437873357228196,0.572237960339943,0.415204678362573,0.141312741312741,High,Regular School,NC,2016-2017,27871,17.3199023199023
25476.0,0.361153262518968,0.238434163701068,0.303086997193639,0.188075618031992,High,Regular School,NC,2016-2017,27610,23.3028083028083
78138.0,0.641135390853796,0.302952971199417,0.777429467084639,0.055,High,Regular School,IL,2016-2017,60177,20.7
45436.0,0.324020178502134,0.223723723723724,0.785868392664509,0.0446467273515388,High,Regular School,TX,2016-2017,79360,20.6410256410256
115525.0,0.886239249413604,0.0390715667311412,0.87202718006795,0.109452736318408,High,Regular School,GA,2016-2017,30024,23.5714285714286
48243.0,0.536818008393743,0.821951219512195,0.735227272727273,0.0582220367278798,High,Regular School,NY,2016-2017,10002,22.960927960928
59663.0,0.487493347525279,0.211303462321792,0.800475059382423,0.067859021567596,High,Regular School,IL,2016-2017,60185,19.1
68542.0,0.635341866999688,0.166666666666667,0.856378233719893,0.0922972514421446,High,Regular School,OH,2016-2017,45371,23.0
49414.0,0.591956841589014,0.808358817533129,0.381720430107527,0.0989136649514008,High,Regular School,TX,2016-2017,75232,15.8302808302808
62411.0,0.537196554424432,0.611353711790393,0.313253012048193,0.0955816050495942,High,Regular School,NY,2016-2017,11413,17.5641025641026
40214.0,0.484577114427861,0.356589147286822,0.718654434250764,0.186503067484663,High,Regular School,IN,2016-2017,46366,19.8766788766789
46875.0,0.413778877887789,0.335766423357664,0.849699398797595,0.0655439235320892,High,Regular School,IN,2016-2017,47387,20.2625152625153
69353.0,0.726652831307441,0.258365758754864,0.729756097560976,0.0938028169014084,High,Regular School,NC,2016-2017,28110,20.958485958486
40214.0,0.811494252873563,0.507163323782235,0.482638888888889,0.118078175895765,High,Regular School,MO,2016-2017,63143,22.4
116838.0,0.758426966292135,0.0136876006441224,0.812451361867704,0.0504818724185406,High,Regular School,NJ,2016-2017,7642,23.4249084249084
69698.0,0.731793265465936,0.399810066476733,0.786677908937605,0.0437796424662532,High,Regular School,WI,2016-2017,53186,22.3
46789.0,0.688744588744589,0.378112033195021,0.695488721804511,0.0807531380753138,High,Regular School,TN,2016-2017,37130,19.0
62500.0,0.601503759398496,0.337455830388693,0.732824427480916,0.0507343124165554,High,Regular School,OH,2016-2017,45502,22.0
19782.0,0.732411304870716,0.37962962962963,0.360215053763441,0.121073672187322,High,Regular School,FL,2016-2017,32609,24.035409035409
43250.0,0.473500291205591,0.421052631578947,0.802023121387283,0.100996677740864,High,Regular School,WI,2016-2017,54966,19.6
44018.0,0.640442532267978,0.279611650485437,0.667682926829268,0.036468330134357,High,Regular School,IL,2016-2017,61356,20.5
54859.0,0.623227290149483,0.273417721518987,0.711111111111111,0.0834914611005693,High,Regular School,MI,2016-2017,49236,20.2
64317.0,0.615058823529412,0.272569444444444,0.806774014436424,0.0934887256143907,High,Regular School,TN,2016-2017,37082,21.2
53417.0,0.51549463647199,0.537267080745342,0.643589743589744,0.138606676342525,High,Regular School,LA,2016-2017,70071,19.6
